PlayerName,G,AB,PA,H,2B,3B,HR,R,RBI,BB,SO,SB,AVG,K%,ADP,id
Herbert Iser,0,1,1,0,0,0,0,0,0,0,0,0,0.206,0.262,999,sa3010679
Stefen Romero,0,1,1,0,0,0,0,0,0,0,0,0,0.229,0.256,999,11746
Andres Alvarez,0,1,1,0,0,0,0,0,0,0,0,0,0.208,0.28,999,sa3010710
Marty Costes,0,1,1,0,0,0,0,0,0,0,0,0,0.228,0.226,999,sa3006783
Anthony Seigler,0,1,1,0,0,0,0,0,0,0,0,0,0.178,0.263,999,sa3006894
D.J. Burt,0,1,1,0,0,0,0,0,0,0,0,0,0.225,0.228,999,sa828876
Yolbert Sanchez,0,1,1,0,0,0,0,0,0,0,0,0,0.249,0.165,999,sa3011471
Tyler Friis,0,1,1,0,0,0,0,0,0,0,0,0,0.224,0.198,999,sa915593
Ryan Boldt,0,1,1,0,0,0,0,0,0,0,0,0,0.217,0.3,999,sa738262
Eddy Alvarez,0,1,1,0,0,0,0,0,0,0,0,0,0.218,0.287,999,16959
Chase Strumpf,0,1,1,0,0,0,0,0,0,0,0,0,0.198,0.335,999,sa3010845
Joe McCarthy,0,1,1,0,0,0,0,0,0,0,0,0,0.227,0.241,750.83,18399
Gianpaul Gonzalez,0,1,1,0,0,0,0,0,0,0,0,0,0.198,0.295,999,sa829276
Scott Kapers,0,1,1,0,0,0,0,0,0,0,0,0,0.19,0.328,999,sa3007013
David GarcÃ­a,0,1,1,0,0,0,0,0,0,0,0,0,0.21,0.262,999,sa3003197
Tim Tawa,0,1,1,0,0,0,0,0,0,0,0,0,0.226,0.218,999,sa3016970
Dylan Cozens,0,1,1,0,0,0,0,0,0,0,0,0,0.2,0.367,999,15115
Felix Valerio,0,1,1,0,0,0,0,0,0,0,0,0,0.22,0.194,999,sa3005613
Trey Hair,0,1,1,0,0,0,0,0,0,0,0,0,0.219,0.27,999,sa3003436
Albert Almora Jr.,0,1,1,0,0,0,0,0,0,0,0,0,0.24,0.19,999,14109
Shane McGuire,0,1,1,0,0,0,0,0,0,0,0,0,0.192,0.231,999,sa3017284
Cam Devanney,0,1,1,0,0,0,0,0,0,0,0,0,0.205,0.262,999,sa1170010
Weston Wilson,0,1,1,0,0,0,0,0,0,0,0,0,0.207,0.292,999,sa873690
Zack Collins,0,1,1,0,0,0,0,0,0,0,0,0,0.201,0.31,999,19181
Colby Fitch,0,1,1,0,0,0,0,0,0,0,0,0,0.178,0.358,999,sa915614
Yadiel Hernandez,0,1,1,0,0,0,0,0,0,0,0,0,0.251,0.23,749.29,19334
Jack Conley,0,1,1,0,0,0,0,0,0,0,0,0,0.195,0.284,999,sa3006857
T.J. Rivera,0,1,1,0,0,0,0,0,0,0,0,0,0.233,0.212,999,12495
Hayden Senger,0,1,1,0,0,0,0,0,0,0,0,0,0.196,0.337,999,sa3007009
Leonel Valera,0,1,1,0,0,0,0,0,0,0,0,0,0.211,0.338,999,sa917320
Cole Freeman,0,1,1,0,0,0,0,0,0,0,0,0,0.237,0.144,999,sa915838
Edgar Cabral,0,1,1,0,0,0,0,0,0,0,0,0,0.189,0.313,999,sa738507
Pete Crow-Armstrong,0,1,1,0,0,0,0,0,0,0,0,0,0.229,0.25,999,sa3014458
Jhonkensy Noel,0,1,1,0,0,0,0,0,0,0,0,0,0.222,0.277,999,sa3005579
Rayder Ascanio,0,1,1,0,0,0,0,0,0,0,0,0,0.22,0.208,999,sa735861
Domingo Leyba,0,1,1,0,0,0,0,0,0,0,0,0,0.226,0.181,999,16404
Frank Schwindel,0,1,1,0,0,0,0,0,0,0,0,0,0.241,0.201,749.51,15351
Mark Kolozsvary,0,1,1,0,0,0,0,0,0,0,0,0,0.185,0.329,999,21304
Gareth Morgan,0,1,1,0,0,0,0,0,0,0,0,0,0.217,0.365,999,sa828708
Nathan Hickey,0,1,1,0,0,0,0,0,0,0,0,0,0.185,0.294,999,sa3017398
Max Schuemann,0,1,1,0,0,0,0,0,0,0,0,0,0.208,0.276,999,sa3007511
Eric Filia,0,1,1,0,0,0,0,0,0,0,0,0,0.218,0.221,999,sa827359
Arismendy AlcÃ¡ntara,0,1,1,0,0,0,0,0,0,0,0,0,0.214,0.303,999,10711
Isaac Collins,0,1,1,0,0,0,0,0,0,0,0,0,0.218,0.239,999,sa3009884
Johan Mieses,0,1,1,0,0,0,0,0,0,0,0,0,0.208,0.293,999,sa747574
Davis Schneider,0,1,1,0,0,0,0,0,0,0,0,0,0.218,0.276,999,sa3004518
Luis De Los Santos,0,1,1,0,0,0,0,0,0,0,0,0,0.219,0.226,999,sa917822
Ronald Torreyes,0,1,1,0,0,0,0,0,0,0,0,0,0.231,0.139,999,11400
Jeremiah Jackson,0,1,1,0,0,0,0,0,0,0,0,0,0.213,0.249,999,sa3007740
Peter Maris,0,1,1,0,0,0,0,0,0,0,0,0,0.217,0.261,999,sa877608
Tucker Bradley,0,1,1,0,0,0,0,0,0,0,0,0,0.244,0.223,999,sa3014937
Tristin English,0,1,1,0,0,0,0,0,0,0,0,0,0.225,0.25,999,sa876328
Ryan Ward,0,1,1,0,0,0,0,0,0,0,0,0,0.226,0.261,999,sa1169792
Ripken Reyes,0,1,1,0,0,0,0,0,0,0,0,0,0.215,0.201,999,sa3010159
Greg Jones,0,1,1,0,0,0,0,0,0,0,0,0,0.201,0.348,999,sa3010151
Quincy Nieporte,0,1,1,0,0,0,0,0,0,0,0,0,0.238,0.189,999,sa3004819
Aaron Schunk,0,1,1,0,0,0,0,0,0,0,0,0,0.245,0.236,999,sa3009957
Brady Lindsly,0,1,1,0,0,0,0,0,0,0,0,0,0.201,0.3,999,sa3014942
Justin Yurchak,0,1,1,0,0,0,0,0,0,0,0,0,0.251,0.2,999,sa915590
David Masters,0,1,1,0,0,0,0,0,0,0,0,0,0.211,0.275,999,sa602586
Alex Binelas,0,1,1,0,0,0,0,0,0,0,0,0,0.205,0.302,999,sa3017044
Jesus Valdez,0,1,1,0,0,0,0,0,0,0,0,0,0.226,0.239,999,sa3005492
Jae-Gyun Hwang,0,1,1,0,0,0,0,0,0,0,0,0,0.233,0.245,999,19369
Jancarlos Cintron,0,1,1,0,0,0,0,0,0,0,0,0,0.242,0.169,999,sa3004065
Miguel Palma,0,1,1,0,0,0,0,0,0,0,0,0,0.197,0.237,999,sa3009279
Greg Garcia,0,1,1,0,0,0,0,0,0,0,0,0,0.222,0.224,999,10951
Hendrik Clementina,0,1,1,0,0,0,0,0,0,0,0,0,0.199,0.337,999,sa828422
Bryson Brigman,0,1,1,0,0,0,0,0,0,0,0,0,0.23,0.215,999,sa829857
Jimmy Govern,0,1,1,0,0,0,0,0,0,0,0,0,0.226,0.221,999,sa3010166
Brian Goodwin,0,1,1,0,0,0,0,0,0,0,0,0,0.231,0.264,999,12858
Pedro Leon,0,1,1,0,0,0,0,0,0,0,0,0,0.191,0.324,999,sa3014838
JosÃ© Marmolejos,0,1,1,0,0,0,0,0,0,0,0,0,0.228,0.259,999,15767
Drew Ferguson,0,1,1,0,0,0,0,0,0,0,0,0,0.202,0.321,999,sa875766
Nicholas Northcut,0,1,1,0,0,0,0,0,0,0,0,0,0.208,0.333,999,sa3007640
Welington Castillo,0,1,1,0,0,0,0,0,0,0,0,0,0.204,0.28,999,3256
Tim Susnara,0,1,1,0,0,0,0,0,0,0,0,0,0.191,0.321,999,sa829699
Will Banfield,0,1,1,0,0,0,0,0,0,0,0,0,0.205,0.243,999,sa3007973
DJ Stewart,0,1,1,0,0,0,0,0,0,0,0,0,0.201,0.308,999,17766
Jameson Hannah,0,1,1,0,0,0,0,0,0,0,0,0,0.247,0.251,999,sa3007046
Wilmer Difo,0,1,1,0,0,0,0,0,0,0,0,0,0.236,0.19,999,14320
Johan Rojas,0,1,1,0,0,0,0,0,0,0,0,0,0.227,0.202,999,sa3005784
Jose Lobaton,0,1,1,0,0,0,0,0,0,0,0,0,0.194,0.299,999,4243
Kellin Deglan,0,1,1,0,0,0,0,0,0,0,0,0,0.192,0.313,999,sa548189
Kyle Kasser,0,1,1,0,0,0,0,0,0,0,0,0,0.236,0.17,999,sa3006916
Hunter Goodman,0,1,1,0,0,0,0,0,0,0,0,0,0.259,0.253,999,sa3017173
Diosbel Arias,0,1,1,0,0,0,0,0,0,0,0,0,0.229,0.228,999,sa3005308
Chase Calabuig,0,1,1,0,0,0,0,0,0,0,0,0,0.231,0.19,999,sa3006927
Yeiner Fernandez,0,1,1,0,0,0,0,0,0,0,0,0,0.205,0.2,999,sa3015182
Cam Eden,0,1,1,0,0,0,0,0,0,0,0,0,0.207,0.315,999,sa3009883
Mark Contreras,0,1,1,0,0,0,0,0,0,0,0,0,0.204,0.323,999,20122
Jack Kenley,0,1,1,0,0,0,0,0,0,0,0,0,0.225,0.235,999,sa3010718
Steven Duggar,0,1,1,0,0,0,0,0,0,0,0,0,0.208,0.349,999,17719
Mike Freeman,0,1,1,0,0,0,0,0,0,0,0,0,0.219,0.257,999,11241
HernÃ¡n PÃ©rez,0,1,1,0,0,0,0,0,0,0,0,0,0.232,0.231,999,5751
Hayden Cantrelle,0,1,1,0,0,0,0,0,0,0,0,0,0.19,0.307,999,sa3014426
Erisbel Arruebarrena,0,1,1,0,0,0,0,0,0,0,0,0,0.209,0.393,999,15809
Lucas Erceg,0,1,1,0,0,0,0,0,0,0,0,0,0.203,0.251,999,sa872722
Jonathan Lucroy,0,1,1,0,0,0,0,0,0,0,0,0,0.204,0.241,999,7870
Chase Pinder,0,1,1,0,0,0,0,0,0,0,0,0,0.21,0.257,999,sa3003961
Ray-Patrick Didder,0,1,1,0,0,0,0,0,0,0,0,0,0.207,0.27,999,sa736824
Danny Santana,0,1,1,0,0,0,0,0,0,0,0,0,0.233,0.267,999,10322
Narciso Crook,0,1,1,0,0,0,0,0,0,0,0,0,0.223,0.317,999,17473
JosÃ© Osuna,0,1,1,0,0,0,0,0,0,0,0,0,0.23,0.239,999,12937
Renae Martinez,0,1,1,0,0,0,0,0,0,0,0,0,0.19,0.311,999,sa3004255
Rangel Ravelo,0,1,1,0,0,0,0,0,0,0,0,0,0.237,0.202,999,10839
Wilbis Santiago,0,1,1,0,0,0,0,0,0,0,0,0,0.241,0.174,999,sa862819
Josh Stowers,0,1,1,0,0,0,0,0,0,0,0,0,0.199,0.331,999,sa3007010
Chad De La Guerra,0,1,1,0,0,0,0,0,0,0,0,0,0.207,0.297,999,sa875729
Dylan Busby,0,1,1,0,0,0,0,0,0,0,0,0,0.196,0.295,999,sa915789
Miguelangel Sierra,0,1,1,0,0,0,0,0,0,0,0,0,0.203,0.304,999,sa872750
Adeiny Hechavarria,0,1,1,0,0,0,0,0,0,0,0,0,0.232,0.205,999,10459
Alen Hanson,0,1,1,0,0,0,0,0,0,0,0,0,0.23,0.208,999,12926
Brandon Valenzuela,0,1,1,0,0,0,0,0,0,0,0,0,0.185,0.272,999,sa3005729
Billy McKinney,0,1,1,0,0,0,0,0,0,0,0,0,0.208,0.29,999,15654
Robert Neustrom,0,1,1,0,0,0,0,0,0,0,0,0,0.226,0.212,999,sa3006667
Eric Yang,0,1,1,0,0,0,0,0,0,0,0,0,0.198,0.29,999,sa1169769
Noah Cardenas,0,1,1,0,0,0,0,0,0,0,0,0,0.181,0.248,999,sa3017624
Cadyn Grenier,0,1,1,0,0,0,0,0,0,0,0,0,0.192,0.294,999,sa3008140
JosÃ© Peraza,0,1,1,0,0,0,0,0,0,0,0,0,0.229,0.159,750.42,13593
Trenton Brooks,0,1,1,0,0,0,0,0,0,0,0,0,0.225,0.213,999,sa873268
Kyle Schmidt,0,1,1,0,0,0,0,0,0,0,0,0,0.197,0.293,999,sa3010707
Brian Miller,0,1,1,0,0,0,0,0,0,0,0,0,0.238,0.204,999,20047
Abrahan Gutierrez,0,1,1,0,0,0,0,0,0,0,0,0,0.196,0.262,999,sa3004263
Thomas Milone,0,1,1,0,0,0,0,0,0,0,0,0,0.211,0.314,999,sa737640
Ian Sagdal,0,1,1,0,0,0,0,0,0,0,0,0,0.215,0.284,999,sa875695
Tim Beckham,0,1,1,0,0,0,0,0,0,0,0,0,0.24,0.254,999,7949
Gage Workman,0,1,1,0,0,0,0,0,0,0,0,0,0.207,0.341,999,sa3014441
Kyle Marinconz,0,1,1,0,0,0,0,0,0,0,0,0,0.225,0.211,999,sa3007638
Jason Krizan,0,1,1,0,0,0,0,0,0,0,0,0,0.234,0.191,999,12394
Kelvin GutiÃ©rrez,0,1,1,0,0,0,0,0,0,0,0,0,0.226,0.249,999,17468
DaShawn Keirsey Jr.,0,1,1,0,0,0,0,0,0,0,0,0,0.218,0.278,999,sa3007301
Nate Mondou,0,1,1,0,0,0,0,0,0,0,0,0,0.216,0.211,999,19563
Moises Castillo,0,1,1,0,0,0,0,0,0,0,0,0,0.215,0.219,999,sa917135
Chris Okey,0,1,1,0,0,0,0,0,0,0,0,0,0.197,0.291,999,19245
Jake Marisnick,0,1,1,0,0,0,0,0,0,0,0,0,0.22,0.314,999,11339
Leandro CedeÃ±o,0,1,1,0,0,0,0,0,0,0,0,0,0.244,0.262,999,sa873307
Mitch Nay,0,1,1,0,0,0,0,0,0,0,0,0,0.198,0.309,999,sa657873
Max McDowell,0,1,1,0,0,0,0,0,0,0,0,0,0.186,0.272,999,sa875626
Alexis Torres,0,1,1,0,0,0,0,0,0,0,0,0,0.223,0.261,999,sa918010
Ismael Munguia,0,1,1,0,0,0,0,0,0,0,0,0,0.232,0.16,999,sa917132
Brian O'Grady,0,1,1,0,0,0,0,0,0,0,0,0,0.213,0.294,999,16729
Jack Dunn,0,1,1,0,0,0,0,0,0,0,0,0,0.223,0.228,999,sa3010029
Mickey Gasper,0,1,1,0,0,0,0,0,0,0,0,0,0.222,0.239,999,sa3007747
Andy Thomas,0,1,1,0,0,0,0,0,0,0,0,0,0.183,0.286,999,sa3016953
Bret Boswell,0,1,1,0,0,0,0,0,0,0,0,0,0.228,0.29,999,sa918769
Zavier Warren,0,1,1,0,0,0,0,0,0,0,0,0,0.212,0.244,999,sa3014549
Brandon McIlwain,0,1,1,0,0,0,0,0,0,0,0,0,0.208,0.315,999,sa3015076
Carlos Sepulveda,0,1,1,0,0,0,0,0,0,0,0,0,0.22,0.203,999,sa877338
Phil Gosselin,0,1,1,0,0,0,0,0,0,0,0,0,0.235,0.233,999,10953
Mickey McDonald,0,1,1,0,0,0,0,0,0,0,0,0,0.218,0.257,999,20533
Ender Inciarte,0,1,1,0,0,0,0,0,0,0,0,0,0.222,0.21,999,4922
Morgan McCullough,0,1,1,0,0,0,0,0,0,0,0,0,0.219,0.261,999,sa3009868
Alex De Goti,0,1,1,0,0,0,0,0,0,0,0,0,0.214,0.231,999,19477
Jesse Franklin V,0,1,1,0,0,0,0,0,0,0,0,0,0.222,0.288,999,sa3014532
Kevin Padlo,0,1,1,0,0,0,0,0,0,0,0,0,0.216,0.293,999,16593
Darrien Miller,0,1,1,0,0,0,0,0,0,0,0,0,0.178,0.285,999,sa3011330
Zach Reks,0,1,1,0,0,0,0,0,0,0,0,0,0.221,0.313,999,19667
Tyler Dearden,0,1,1,0,0,0,0,0,0,0,0,0,0.227,0.28,999,sa3005103
Jack Mayfield,0,1,1,0,0,0,0,0,0,0,0,0,0.219,0.224,999,15402
Jeison GuzmÃ¡n,0,1,1,0,0,0,0,0,0,0,0,0,0.22,0.255,999,sa914314
Niko Goodrum,0,1,1,0,0,0,0,0,0,0,0,0,0.207,0.326,750.76,12092
RenÃ© Rivera,0,1,1,0,0,0,0,0,0,0,0,0,0.2,0.317,999,3648
Brock Stassi,0,1,1,0,0,0,0,0,0,0,0,0,0.23,0.22,999,12244
John Aiello,0,1,1,0,0,0,0,0,0,0,0,0,0.239,0.259,999,sa3007012
Brewer Hicklen,0,1,1,0,0,0,0,0,0,0,0,0,0.208,0.361,999,20450
Ruben Cardenas,0,1,1,0,0,0,0,0,0,0,0,0,0.213,0.298,999,sa3007505
Jordan Cowan,0,1,1,0,0,0,0,0,0,0,0,0,0.22,0.224,999,sa738703
Eric Rodriguez,0,1,1,0,0,0,0,0,0,0,0,0,0.196,0.281,999,sa185525
Matt Whatley,0,1,1,0,0,0,0,0,0,0,0,0,0.19,0.275,999,sa915868
Jordan Procyshen,0,1,1,0,0,0,0,0,0,0,0,0,0.184,0.306,999,sa829345
Josh Stephen,0,1,1,0,0,0,0,0,0,0,0,0,0.218,0.256,999,sa918203
Yoshi Tsutsugo,5,18,20,4,1,0,1,2,2,2,6,0,0.219,0.271,749.3,27459
Justin Toerner,0,1,1,0,0,0,0,0,0,0,0,0,0.193,0.321,999,sa3006735
Carlos Rincon,0,1,1,0,0,0,0,0,0,0,0,0,0.219,0.291,999,sa917319
Aaron Palensky,0,1,1,0,0,0,0,0,0,0,0,0,0.211,0.319,999,sa3015077
Chance Sisco,0,1,1,0,0,0,0,0,0,0,0,0,0.205,0.279,999,15694
Magneuris Sierra,0,1,1,0,0,0,0,0,0,0,0,0,0.236,0.217,999,17023
Greg Allen,0,1,1,0,0,0,0,0,0,0,0,0,0.227,0.27,750.7,16623
Johnathan Rodriguez,0,1,1,0,0,0,0,0,0,0,0,0,0.229,0.296,999,sa3004147
Lolo Sanchez,0,1,1,0,0,0,0,0,0,0,0,0,0.225,0.19,999,sa917767
Evan Alexander,0,1,1,0,0,0,0,0,0,0,0,0,0.2,0.324,999,sa918444
Jasson DomÃ­nguez,0,1,1,0,0,0,0,0,0,0,0,0,0.207,0.284,999,sa3014696
Ismael Alcantara,0,1,1,0,0,0,0,0,0,0,0,0,0.209,0.287,999,sa3002862
Leonardo Rivas,0,1,1,0,0,0,0,0,0,0,0,0,0.207,0.251,999,sa872542
BJ Boyd,0,1,1,0,0,0,0,0,0,0,0,0,0.239,0.217,999,sa657987
Garrett Hiott,0,1,1,0,0,0,0,0,0,0,0,0,0.212,0.306,999,sa3009972
Aristides Aquino,0,1,1,0,0,0,0,0,0,0,0,0,0.199,0.342,750.87,15482
Jeferson Quero,0,1,1,0,0,0,0,0,0,0,0,0,0.207,0.234,999,sa3015407
Cam Cannon,0,1,1,0,0,0,0,0,0,0,0,0,0.231,0.185,999,sa3011467
Marco Luciano,0,1,1,0,0,0,0,0,0,0,0,0,0.204,0.255,999,sa3010022
Dalton Rushing,0,1,1,0,0,0,0,0,0,0,0,0,0.189,0.269,999,sa3019892
Delvin PÃ©rez,0,1,1,0,0,0,0,0,0,0,0,0,0.215,0.257,999,sa917935
Izzy Wilson,0,1,1,0,0,0,0,0,0,0,0,0,0.213,0.288,999,sa877504
Trevor Hauver,0,1,1,0,0,0,0,0,0,0,0,0,0.205,0.298,999,sa3014448
David BaÃ±uelos,0,1,1,0,0,0,0,0,0,0,0,0,0.189,0.322,999,sa3004056
Forrest Wall,0,1,1,0,0,0,0,0,0,0,0,0,0.219,0.284,999,sa828682
Anderson Tejeda,0,1,1,0,0,0,0,0,0,0,0,0,0.196,0.356,999,19909
Ronaiker Palma,0,1,1,0,0,0,0,0,0,0,0,0,0.239,0.152,999,sa3005624
Tim Lopes,0,1,1,0,0,0,0,0,0,0,0,0,0.213,0.263,749.13,14137
Yoel Romero,0,1,1,0,0,0,0,0,0,0,0,0,0.222,0.252,999,sa872524
Niko Hulsizer,0,1,1,0,0,0,0,0,0,0,0,0,0.201,0.386,999,sa3007053
Niko Kavadas,0,1,1,0,0,0,0,0,0,0,0,0,0.215,0.339,999,sa3017337
Raynel Delgado,0,1,1,0,0,0,0,0,0,0,0,0,0.218,0.231,999,sa3007288
Matt Lipka,0,1,1,0,0,0,0,0,0,0,0,0,0.213,0.294,999,sa548175
Irving Lopez,0,1,1,0,0,0,0,0,0,0,0,0,0.218,0.211,999,sa3002878
Grant Witherspoon,0,1,1,0,0,0,0,0,0,0,0,0,0.217,0.276,999,sa3007047
Yasiel Puig,0,1,1,0,0,0,0,0,0,0,0,0,0.233,0.25,999,14225
Justin Dean,0,1,1,0,0,0,0,0,0,0,0,0,0.211,0.321,999,sa3007070
Diego Infante,0,1,1,0,0,0,0,0,0,0,0,0,0.225,0.303,999,sa3003280
Logan Davidson,0,1,1,0,0,0,0,0,0,0,0,0,0.196,0.306,999,sa918676
Julian Escobedo,0,1,1,0,0,0,0,0,0,0,0,0,0.211,0.241,999,sa3010030
Frainyer Chavez,0,1,1,0,0,0,0,0,0,0,0,0,0.225,0.218,999,sa3007019
Zach Davis,0,1,1,0,0,0,0,0,0,0,0,0,0.216,0.272,999,sa918888
Will Craig,0,1,1,0,0,0,0,0,0,0,0,0,0.222,0.265,999,19267
Eric Sogard,0,1,1,0,0,0,0,0,0,0,0,0,0.235,0.18,999,7927
Nick Quintana,0,1,1,0,0,0,0,0,0,0,0,0,0.211,0.269,999,sa3010390
Kaden Polcovich,0,1,1,0,0,0,0,0,0,0,0,0,0.199,0.272,999,sa3014496
Ronald GuzmÃ¡n,0,1,1,0,0,0,0,0,0,0,0,0,0.212,0.3,999,14388
Richie Martin,0,1,1,0,0,0,0,0,0,0,0,0,0.223,0.249,999,17736
Vince Fernandez,0,1,1,0,0,0,0,0,0,0,0,0,0.205,0.354,999,sa873990
Mike Ford,0,1,1,0,0,0,0,0,0,0,0,0,0.205,0.262,999,15585
Jaylen Ferguson,0,1,1,0,0,0,0,0,0,0,0,0,0.203,0.332,999,sa875317
Erick Castillo,0,1,1,0,0,0,0,0,0,0,0,0,0.203,0.209,999,12990
Dalton Pompey,0,1,1,0,0,0,0,0,0,0,0,0,0.231,0.248,999,12797
C.J. Stubbs,0,1,1,0,0,0,0,0,0,0,0,0,0.172,0.404,999,sa3010328
Taylor Jones,0,1,1,0,0,0,0,0,0,0,0,0,0.225,0.275,999,19533
Zach Green,0,1,1,0,0,0,0,0,0,0,0,0,0.2,0.349,999,14973
Andres Sosa,0,1,1,0,0,0,0,0,0,0,0,0,0.174,0.286,999,sa3017605
Euribiel Angeles,0,1,1,0,0,0,0,0,0,0,0,0,0.226,0.176,999,sa3008877
Clay Dungan,0,1,1,0,0,0,0,0,0,0,0,0,0.222,0.198,999,sa1169803
Angel Lopez,0,1,1,0,0,0,0,0,0,0,0,0,0.192,0.308,999,sa3004167
Damiano Palmegiani,0,1,1,0,0,0,0,0,0,0,0,0,0.195,0.256,999,sa3017326
J.D. Orr,0,1,1,0,0,0,0,0,0,0,0,0,0.229,0.227,999,sa3009875
Logan Driscoll,0,1,1,0,0,0,0,0,0,0,0,0,0.182,0.285,999,sa3009882
Chris Hudgins,0,1,1,0,0,0,0,0,0,0,0,0,0.18,0.362,999,sa829684
Luis Barrera,0,1,1,0,0,0,0,0,0,0,0,0,0.233,0.219,999,19615
Zac Veen,0,1,1,0,0,0,0,0,0,0,0,0,0.246,0.253,999,sa3014516
Warming Bernabel,0,1,1,0,0,0,0,0,0,0,0,0,0.243,0.177,999,sa3008761
Zach Jarrett,0,1,1,0,0,0,0,0,0,0,0,0,0.205,0.321,999,sa3002883
Shane Matheny,0,1,1,0,0,0,0,0,0,0,0,0,0.197,0.332,999,sa3004780
Jake Hager,0,1,1,0,0,0,0,0,0,0,0,0,0.214,0.25,999,12198
Ryan Fitzgerald,0,1,1,0,0,0,0,0,0,0,0,0,0.211,0.265,999,sa3006218
Lucius Fox,0,1,1,0,0,0,0,0,0,0,0,0,0.209,0.268,999,18899
Nick Matera,0,1,1,0,0,0,0,0,0,0,0,0,0.18,0.34,999,sa3007528
Andrew Knapp,0,1,1,0,0,0,0,0,0,0,0,0,0.204,0.285,999,14942
Carlos Mendoza,0,1,1,0,0,0,0,0,0,0,0,0,0.207,0.196,999,sa3008944
SebastiÃ¡n Elizalde,0,1,1,0,0,0,0,0,0,0,0,0,0.227,0.211,999,sa544568
Jason Kipnis,0,1,1,0,0,0,0,0,0,0,0,0,0.21,0.261,999,9776
Jecksson Flores,0,1,1,0,0,0,0,0,0,0,0,0,0.217,0.19,999,sa597007
Dae-Ho Lee,0,1,1,0,0,0,0,0,0,0,0,0,0.263,0.152,999,18722
Ryan McBroom,0,1,1,0,0,0,0,0,0,0,0,0,0.235,0.266,999,16524
Chris Roller,0,1,1,0,0,0,0,0,0,0,0,0,0.209,0.269,999,sa3004068
Gabriel Garcia,0,1,1,0,0,0,0,0,0,0,0,0,0.198,0.325,999,sa875999
Cobie Fletcher-Vance,0,1,1,0,0,0,0,0,0,0,0,0,0.222,0.189,999,sa3006860
Jax Biggers,0,1,1,0,0,0,0,0,0,0,0,0,0.228,0.196,999,sa3008251
Daniel Robertson,0,1,1,0,0,0,0,0,0,0,0,0,0.199,0.274,999,14145
Anthony Alford,0,1,1,0,0,0,0,0,0,0,0,0,0.208,0.354,999,14329
Kevan Smith,0,1,1,0,0,0,0,0,0,0,0,0,0.199,0.279,999,12284
Ivan Castillo,0,1,1,0,0,0,0,0,0,0,0,0,0.231,0.172,999,15971
Luis Carpio,0,1,1,0,0,0,0,0,0,0,0,0,0.214,0.249,999,sa827960
Drew Romo,0,1,1,0,0,0,0,0,0,0,0,0,0.229,0.201,999,sa3014522
Lewis Brinson,0,1,1,0,0,0,0,0,0,0,0,0,0.219,0.288,999,14352
Bryant Packard,0,1,1,0,0,0,0,0,0,0,0,0,0.233,0.208,999,sa3010590
Davis Bradshaw,0,1,1,0,0,0,0,0,0,0,0,0,0.246,0.19,999,sa3007031
Austin Gauthier,0,1,1,0,0,0,0,0,0,0,0,0,0.189,0.272,999,sa3017121
Dillon Thomas,0,1,1,0,0,0,0,0,0,0,0,0,0.214,0.316,999,12719
Josh Ockimey,0,1,1,0,0,0,0,0,0,0,0,0,0.2,0.316,999,sa829375
Chris Betts,0,1,1,0,0,0,0,0,0,0,0,0,0.166,0.395,999,sa874791
Carlos Herrera,0,1,1,0,0,0,0,0,0,0,0,0,0.224,0.224,999,sa830140
Jack Larsen,0,1,1,0,0,0,0,0,0,0,0,0,0.214,0.275,999,20510
Zac Cook,0,1,1,0,0,0,0,0,0,0,0,0,0.19,0.374,999,sa3015090
Dylan Harris,0,1,1,0,0,0,0,0,0,0,0,0,0.195,0.32,999,sa3014888
Malcom Nunez,0,1,1,0,0,0,0,0,0,0,0,0,0.23,0.231,999,sa3008113
Rocky Gale,0,1,1,0,0,0,0,0,0,0,0,0,0.208,0.238,999,10533
Connor Lien,0,1,1,0,0,0,0,0,0,0,0,0,0.182,0.413,999,sa658195
Gavin Cecchini,0,1,1,0,0,0,0,0,0,0,0,0,0.23,0.192,999,17005
Brandon Snyder,0,1,1,0,0,0,0,0,0,0,0,0,0.205,0.32,999,9856
Collin Theroux,0,1,1,0,0,0,0,0,0,0,0,0,0.17,0.386,999,sa876102
Ryan Dorow,0,1,1,0,0,0,0,0,0,0,0,0,0.207,0.271,999,23559
CÃ©sar Puello,0,1,1,0,0,0,0,0,0,0,0,0,0.223,0.261,999,7216
Matthew Acosta,0,1,1,0,0,0,0,0,0,0,0,0,0.208,0.274,999,sa3009870
Miguel Hernandez,0,1,1,0,0,0,0,0,0,0,0,0,0.229,0.227,999,sa917055
Armond Upshaw,0,1,1,0,0,0,0,0,0,0,0,0,0.206,0.31,999,sa918220
Connor Scott,0,1,1,0,0,0,0,0,0,0,0,0,0.236,0.216,999,sa3008080
Ibandel Isabel,0,1,1,0,0,0,0,0,0,0,0,0,0.214,0.359,999,sa737017
Dondrei Hubbard,0,1,1,0,0,0,0,0,0,0,0,0,0.232,0.267,999,sa3018218
Leo Jimenez,0,1,1,0,0,0,0,0,0,0,0,0,0.197,0.229,999,sa3006891
Thomas Saggese,0,1,1,0,0,0,0,0,0,0,0,0,0.219,0.248,999,sa3014503
Wagner Lagrange,0,1,1,0,0,0,0,0,0,0,0,0,0.235,0.231,999,sa875875
Zach DeLoach,0,1,1,0,0,0,0,0,0,0,0,0,0.213,0.287,999,sa3014547
